"X","Store","Date","Temperature","Fuel_Price","MarkDown1","MarkDown2","MarkDown3","MarkDown4","MarkDown5","CPI","Unemployment","IsHoliday.x","Dept","Weekly_Sales","IsHoliday.y","Week","Year","Month","Type","Size"
12783,10,"10/1/2010",86.01,3.001,NA,NA,NA,NA,NA,126.2346,9.003,FALSE,1,34152.79,FALSE,40,2010,10,"B",126512
12847,10,"10/8/2010",77.04,2.924,NA,NA,NA,NA,NA,126.2791667,9.003,FALSE,1,38820.32,FALSE,41,2010,10,"B",126512
12897,10,"10/15/2010",75.48,3.08,NA,NA,NA,NA,NA,126.3266774,9.003,FALSE,1,44736.63,FALSE,42,2010,10,"B",126512
12969,10,"10/22/2010",68.12,3.014,NA,NA,NA,NA,NA,126.3815484,9.003,FALSE,1,55322.47,FALSE,43,2010,10,"B",126512
13027,10,"10/29/2010",68.76,3.13,NA,NA,NA,NA,NA,126.4364194,9.003,FALSE,1,83211.42,FALSE,44,2010,10,"B",126512
13103,10,"11/5/2010",71.04,3.009,NA,NA,NA,NA,NA,126.4912903,9.003,FALSE,1,68006.65,FALSE,45,2010,11,"B",126512
13167,10,"11/12/2010",61.24,3.13,NA,NA,NA,NA,NA,126.5461613,9.003,FALSE,1,32133.29,FALSE,46,2010,11,"B",126512
13252,10,"11/19/2010",58.83,3.047,NA,NA,NA,NA,NA,126.6072,9.003,FALSE,1,36220.99,FALSE,47,2010,11,"B",126512
13333,10,"11/26/2010",55.33,3.162,NA,NA,NA,NA,NA,126.6692667,9.003,TRUE,1,35454.02,TRUE,48,2010,11,"B",126512
13416,10,"12/3/2010",51.17,3.041,NA,NA,NA,NA,NA,126.7313333,9.003,FALSE,1,50943.18,FALSE,49,2010,12,"B",126512
13459,10,"12/10/2010",60.51,3.091,NA,NA,NA,NA,NA,126.7934,9.003,FALSE,1,73516.27,FALSE,50,2010,12,"B",126512
13550,10,"12/17/2010",59.15,3.125,NA,NA,NA,NA,NA,126.8794839,9.003,FALSE,1,98617.12,FALSE,51,2010,12,"B",126512
13632,10,"12/24/2010",57.06,3.236,NA,NA,NA,NA,NA,126.9835806,9.003,FALSE,1,140537.2,FALSE,52,2010,12,"B",126512
13701,10,"12/31/2010",49.67,3.148,NA,NA,NA,NA,NA,127.0876774,9.003,TRUE,1,32728.35,TRUE,53,2010,12,"B",126512
13750,10,"1/7/2011",43.43,3.287,NA,NA,NA,NA,NA,127.1917742,8.744,FALSE,1,26041.71,FALSE,2,2011,1,"B",126512
13835,10,"1/14/2011",49.98,3.312,NA,NA,NA,NA,NA,127.3009355,8.744,FALSE,1,27859.44,FALSE,3,2011,1,"B",126512
13956,10,"1/21/2011",56.75,3.336,NA,NA,NA,NA,NA,127.4404839,8.744,FALSE,1,30911.87,FALSE,4,2011,1,"B",126512
13997,10,"1/28/2011",53.03,3.231,NA,NA,NA,NA,NA,127.5800323,8.744,FALSE,1,29890.73,FALSE,5,2011,1,"B",126512
14086,10,"2/4/2011",44.88,3.348,NA,NA,NA,NA,NA,127.7195806,8.744,FALSE,1,36145.83,FALSE,6,2011,2,"B",126512
14107,10,"2/11/2011",51.51,3.381,NA,NA,NA,NA,NA,127.859129,8.744,TRUE,1,52118.42,TRUE,7,2011,2,"B",126512
14191,10,"2/18/2011",61.77,3.43,NA,NA,NA,NA,NA,127.99525,8.744,FALSE,1,64020.62,FALSE,8,2011,2,"B",126512
14267,10,"2/25/2011",53.59,3.398,NA,NA,NA,NA,NA,128.13,8.744,FALSE,1,27273.94,FALSE,9,2011,2,"B",126512
14329,10,"3/4/2011",56.96,3.674,NA,NA,NA,NA,NA,128.26475,8.744,FALSE,1,30345.61,FALSE,10,2011,3,"B",126512
14399,10,"3/11/2011",64.22,3.63,NA,NA,NA,NA,NA,128.3995,8.744,FALSE,1,29924.64,FALSE,11,2011,3,"B",126512
14470,10,"3/18/2011",70.12,3.892,NA,NA,NA,NA,NA,128.5121935,8.744,FALSE,1,30524.73,FALSE,12,2011,3,"B",126512
14548,10,"3/25/2011",62.53,3.716,NA,NA,NA,NA,NA,128.6160645,8.744,FALSE,1,31323.47,FALSE,13,2011,3,"B",126512
14620,10,"4/1/2011",67.64,3.772,NA,NA,NA,NA,NA,128.7199355,8.494,FALSE,1,31697.55,FALSE,14,2011,4,"B",126512
14698,10,"4/8/2011",73.03,3.818,NA,NA,NA,NA,NA,128.8238065,8.494,FALSE,1,39469.63,FALSE,15,2011,4,"B",126512
14760,10,"4/15/2011",61.05,4.089,NA,NA,NA,NA,NA,128.9107333,8.494,FALSE,1,51526.31,FALSE,16,2011,4,"B",126512
14850,10,"4/22/2011",75.93,3.917,NA,NA,NA,NA,NA,128.9553,8.494,FALSE,1,113431.75,FALSE,17,2011,4,"B",126512
14931,10,"4/29/2011",73.38,4.151,NA,NA,NA,NA,NA,128.9998667,8.494,FALSE,1,89938.67,FALSE,18,2011,4,"B",126512
15003,10,"5/6/2011",73.56,4.193,NA,NA,NA,NA,NA,129.0444333,8.494,FALSE,1,31605.35,FALSE,19,2011,5,"B",126512
15067,10,"5/13/2011",74.04,4.202,NA,NA,NA,NA,NA,129.089,8.494,FALSE,1,27691.58,FALSE,20,2011,5,"B",126512
15117,10,"5/20/2011",72.62,3.99,NA,NA,NA,NA,NA,129.0756774,8.494,FALSE,1,24977.85,FALSE,21,2011,5,"B",126512
15185,10,"5/27/2011",78.62,3.933,NA,NA,NA,NA,NA,129.0623548,8.494,FALSE,1,23808.95,FALSE,22,2011,5,"B",126512
15259,10,"6/3/2011",81.87,3.893,NA,NA,NA,NA,NA,129.0490323,8.494,FALSE,1,23772.81,FALSE,23,2011,6,"B",126512
15338,10,"6/10/2011",84.57,3.981,NA,NA,NA,NA,NA,129.0357097,8.494,FALSE,1,23970.48,FALSE,24,2011,6,"B",126512
15407,10,"6/17/2011",87.96,3.935,NA,NA,NA,NA,NA,129.0432,8.494,FALSE,1,23444.71,FALSE,25,2011,6,"B",126512
15478,10,"6/24/2011",90.69,3.807,NA,NA,NA,NA,NA,129.0663,8.494,FALSE,1,23671.59,FALSE,26,2011,6,"B",126512
15564,10,"7/1/2011",95.36,3.842,NA,NA,NA,NA,NA,129.0894,8.257,FALSE,1,23895.49,FALSE,27,2011,7,"B",126512
15653,10,"7/8/2011",88.57,3.793,NA,NA,NA,NA,NA,129.1125,8.257,FALSE,1,24650.46,FALSE,28,2011,7,"B",126512
15721,10,"7/15/2011",86.01,3.779,NA,NA,NA,NA,NA,129.1338387,8.257,FALSE,1,26330.68,FALSE,29,2011,7,"B",126512
15802,10,"7/22/2011",88.59,3.697,NA,NA,NA,NA,NA,129.1507742,8.257,FALSE,1,25959.06,FALSE,30,2011,7,"B",126512
15856,10,"7/29/2011",86.75,3.694,NA,NA,NA,NA,NA,129.1677097,8.257,FALSE,1,25612.31,FALSE,31,2011,7,"B",126512
15929,10,"8/5/2011",89.8,3.803,NA,NA,NA,NA,NA,129.1846452,8.257,FALSE,1,26630.53,FALSE,32,2011,8,"B",126512
16037,10,"8/12/2011",85.61,3.794,NA,NA,NA,NA,NA,129.2015806,8.257,FALSE,1,26147.1,FALSE,33,2011,8,"B",126512
16091,10,"8/19/2011",87.4,3.743,NA,NA,NA,NA,NA,129.2405806,8.257,FALSE,1,25418.25,FALSE,34,2011,8,"B",126512
16175,10,"8/26/2011",91.59,3.663,NA,NA,NA,NA,NA,129.2832581,8.257,FALSE,1,23953.35,FALSE,35,2011,8,"B",126512
16258,10,"9/2/2011",91.61,3.798,NA,NA,NA,NA,NA,129.3259355,8.257,FALSE,1,26033.09,FALSE,36,2011,9,"B",126512
16326,10,"9/9/2011",89.06,3.771,NA,NA,NA,NA,NA,129.3686129,8.257,TRUE,1,28204.22,TRUE,37,2011,9,"B",126512
16408,10,"9/16/2011",77.49,3.784,NA,NA,NA,NA,NA,129.4306,8.257,FALSE,1,32377.19,FALSE,38,2011,9,"B",126512
16452,10,"9/23/2011",82.51,3.789,NA,NA,NA,NA,NA,129.5183333,8.257,FALSE,1,32582.31,FALSE,39,2011,9,"B",126512
16531,10,"9/30/2011",82.27,3.877,NA,NA,NA,NA,NA,129.6060667,8.257,FALSE,1,31654.83,FALSE,40,2011,9,"B",126512
16612,10,"10/7/2011",75.01,3.827,NA,NA,NA,NA,NA,129.6938,7.874,FALSE,1,37294.04,FALSE,41,2011,10,"B",126512
16654,10,"10/14/2011",70.27,3.698,NA,NA,NA,NA,NA,129.7706452,7.874,FALSE,1,39680.9,FALSE,42,2011,10,"B",126512
16763,10,"10/21/2011",77.91,3.842,NA,NA,NA,NA,NA,129.7821613,7.874,FALSE,1,47792.75,FALSE,43,2011,10,"B",126512
16833,10,"10/28/2011",72.79,3.843,NA,NA,NA,NA,NA,129.7936774,7.874,FALSE,1,68491.28,FALSE,44,2011,10,"B",126512
16913,10,"11/4/2011",68.57,3.828,NA,NA,NA,NA,NA,129.8051935,7.874,FALSE,1,82167.41,FALSE,45,2011,11,"B",126512
16982,10,"11/11/2011",55.28,3.677,13444.17,14909.99,752.18,4320.22,5896.3,129.8167097,7.874,FALSE,1,32252.94,FALSE,46,2011,11,"B",126512
17051,10,"11/18/2011",58.97,3.669,3886.23,708.7,115.18,695.54,9141.32,129.8268333,7.874,FALSE,1,30274.57,FALSE,47,2011,11,"B",126512
17120,10,"11/25/2011",60.68,3.76,174.72,329,141630.61,79,1009.98,129.8364,7.874,TRUE,1,37228.54,TRUE,48,2011,11,"B",126512
17188,10,"12/2/2011",57.29,3.701,7772.17,240,4737.51,6615.5,36360.42,129.8459667,7.874,FALSE,1,48269.3,FALSE,49,2011,12,"B",126512
17258,10,"12/9/2011",42.58,3.644,7010.08,74.24,1019.36,5124.86,9458.28,129.8555333,7.874,FALSE,1,72970.2,FALSE,50,2011,12,"B",126512
17334,10,"12/16/2011",50.53,3.489,2200.27,337.44,1203.16,158.52,3475.95,129.8980645,7.874,FALSE,1,100775.8,FALSE,51,2011,12,"B",126512
17413,10,"12/23/2011",48.36,3.541,300.02,77.73,2432.01,108.37,4078.21,129.9845484,7.874,FALSE,1,134217.74,FALSE,52,2011,12,"B",126512
17459,10,"12/30/2011",48.92,3.428,7676.36,104519.54,179.82,1573.87,3732.93,130.0710323,7.874,TRUE,1,52228.86,TRUE,53,2011,12,"B",126512
17525,10,"1/6/2012",59.85,3.443,7737.75,38456.09,39.72,305.2,5408.08,130.1575161,7.545,FALSE,1,28520.49,FALSE,1,2012,1,"B",126512
17579,10,"1/13/2012",51,3.477,5203.77,14424.42,1.38,597.55,5659.57,130.244,7.545,FALSE,1,30107.31,FALSE,2,2012,1,"B",126512
17641,10,"1/20/2012",54.51,3.66,2972.31,3286.44,1,644.03,5331.52,130.2792258,7.545,FALSE,1,31180.23,FALSE,3,2012,1,"B",126512
17747,10,"1/27/2012",53.59,3.675,3242.59,1646.86,NA,45.8,1691.83,130.3144516,7.545,FALSE,1,32559.13,FALSE,4,2012,1,"B",126512
17850,10,"2/3/2012",56.85,3.543,42468.4,1985.73,174.33,33345.34,5609.77,130.3496774,7.545,FALSE,1,36444,FALSE,5,2012,2,"B",126512
17897,10,"2/10/2012",55.73,3.722,8414.22,861.38,66.96,6806.11,5723,130.3849032,7.545,TRUE,1,50434.11,TRUE,6,2012,2,"B",126512
17978,10,"2/17/2012",54.12,3.781,20174.89,8935.08,10.8,6330.02,12821.24,130.4546207,7.545,FALSE,1,74930.33,FALSE,7,2012,2,"B",126512
18040,10,"2/24/2012",56.02,3.95,13929.09,4614.67,NA,596.5,6528.31,130.5502069,7.545,FALSE,1,28751.57,FALSE,8,2012,2,"B",126512
18137,10,"3/2/2012",57.62,3.882,22685.06,152.91,48.76,5831.75,2808.95,130.6457931,7.545,FALSE,1,30525.88,FALSE,9,2012,3,"B",126512
18163,10,"3/9/2012",57.65,3.963,11265.62,7.9,14.95,919.45,2473.83,130.7413793,7.545,FALSE,1,33728.46,FALSE,10,2012,3,"B",126512
18277,10,"3/16/2012",62.11,4.273,3977.45,-10.5,6.03,1928.5,2273.92,130.8261935,7.545,FALSE,1,34745.1,FALSE,11,2012,3,"B",126512
18355,10,"3/23/2012",56.54,4.288,4034.35,3.1,4.08,480.89,2194.51,130.8966452,7.545,FALSE,1,38656.88,FALSE,12,2012,3,"B",126512
18428,10,"3/30/2012",67.92,4.294,7388.74,7.8,NA,574.87,4035.49,130.9670968,7.545,FALSE,1,46922.97,FALSE,13,2012,3,"B",126512
18478,10,"4/6/2012",65.99,4.282,9256,NA,23.74,4802.15,8553.67,131.0375484,7.382,FALSE,1,120131.35,FALSE,14,2012,4,"B",126512
18535,10,"4/13/2012",70.28,4.254,7299.64,10818.3,27.47,3675.97,1148.04,131.108,7.382,FALSE,1,89291.51,FALSE,15,2012,4,"B",126512
18631,10,"4/20/2012",67.75,4.111,4973.95,4561.31,5.17,1953.72,3653.48,131.1173333,7.382,FALSE,1,26759.76,FALSE,16,2012,4,"B",126512
18710,10,"4/27/2012",80.11,4.088,3444.43,1.5,3.39,124.18,2906.22,131.1266667,7.382,FALSE,1,25524.15,FALSE,17,2012,4,"B",126512
18773,10,"5/4/2012",77.02,4.058,18275.88,NA,21.31,4872.45,2722.29,131.136,7.382,FALSE,1,25874.89,FALSE,18,2012,5,"B",126512
18854,10,"5/11/2012",76.03,4.186,10837.25,NA,105.67,4736.02,2747.36,131.1453333,7.382,FALSE,1,27611.94,FALSE,19,2012,5,"B",126512
18928,10,"5/18/2012",85.19,4.308,9630.62,NA,9.46,972.85,2986.24,131.0983226,7.382,FALSE,1,26524.64,FALSE,20,2012,5,"B",126512
18997,10,"5/25/2012",86.03,4.127,7786.58,NA,712.2,1701.28,3214.55,131.0287742,7.382,FALSE,1,26421.66,FALSE,21,2012,5,"B",126512
19068,10,"6/1/2012",80.06,4.277,11614.41,NA,172.39,2945.55,1528.02,130.9592258,7.382,FALSE,1,24734.89,FALSE,22,2012,6,"B",126512
19128,10,"6/8/2012",86.87,4.103,7184.69,31,338.26,637.39,5399.57,130.8896774,7.382,FALSE,1,24653.33,FALSE,23,2012,6,"B",126512
19163,10,"6/15/2012",88.58,4.144,6017.71,18.8,41.99,2052.91,4250.19,130.8295333,7.382,FALSE,1,24374.99,FALSE,24,2012,6,"B",126512
19268,10,"6/22/2012",89.92,4.014,7684.55,12.6,1.17,3375.65,7210.53,130.7929,7.382,FALSE,1,24418.14,FALSE,25,2012,6,"B",126512
19321,10,"6/29/2012",91.36,3.875,3339.88,22,NA,1119.45,3710.52,130.7562667,7.382,FALSE,1,25021.24,FALSE,26,2012,6,"B",126512
19360,10,"7/6/2012",86.87,3.666,12644.88,11.2,4.12,5763.56,4746.94,130.7196333,7.17,FALSE,1,25167.13,FALSE,27,2012,7,"B",126512
19485,10,"7/13/2012",89.8,3.723,7069.25,5,0.32,8194.36,1372.82,130.683,7.17,FALSE,1,26000.97,FALSE,28,2012,7,"B",126512
19553,10,"7/20/2012",84.45,3.589,6596.8,-1.6,44.6,4275.27,10650.28,130.7012903,7.17,FALSE,1,27065.94,FALSE,29,2012,7,"B",126512
19618,10,"7/27/2012",83.98,3.769,9511.34,NA,8.87,16376.33,3062.22,130.7195806,7.17,FALSE,1,26303.34,FALSE,30,2012,7,"B",126512
19672,10,"8/3/2012",84.76,3.595,37194.44,NA,53.4,21623.93,2549.27,130.737871,7.17,FALSE,1,26390.26,FALSE,31,2012,8,"B",126512
19770,10,"8/10/2012",90.78,3.811,15282.47,NA,58.8,5537.01,14827.71,130.7561613,7.17,FALSE,1,26320.29,FALSE,32,2012,8,"B",126512
19844,10,"8/17/2012",88.83,4.002,4407.9,0,7.2,3037.56,3717.52,130.7909677,7.17,FALSE,1,26752.4,FALSE,33,2012,8,"B",126512
19903,10,"8/24/2012",82.5,4.055,11322.69,NA,34,6602.59,7256.22,130.8381613,7.17,FALSE,1,26804.84,FALSE,34,2012,8,"B",126512
19958,10,"8/31/2012",86.97,3.886,26218.85,NA,68.24,12440.51,3544.68,130.8853548,7.17,FALSE,1,26083.28,FALSE,35,2012,8,"B",126512
20039,10,"9/7/2012",83.07,4.124,11848.88,20,47.52,3530.47,2552.3,130.9325484,7.17,TRUE,1,29426.33,TRUE,36,2012,9,"B",126512
20116,10,"9/14/2012",78.47,3.966,10389.14,NA,15.97,4943.53,7618.04,130.9776667,7.17,FALSE,1,30321.06,FALSE,37,2012,9,"B",126512
20187,10,"9/21/2012",81.93,4.125,11273.56,245.91,27,2976.5,7950.03,131.0103333,7.17,FALSE,1,30872.22,FALSE,38,2012,9,"B",126512
20255,10,"9/28/2012",82.52,3.966,6091.96,62.82,2.82,3350.88,1751.75,131.043,7.17,FALSE,1,31477.5,FALSE,39,2012,9,"B",126512
20322,10,"10/5/2012",80.88,4.132,8975.95,NA,46.24,9546.75,7186.77,131.0756667,6.943,FALSE,1,36323.95,FALSE,40,2012,10,"B",126512
20411,10,"10/12/2012",76.03,4.468,2674.51,NA,10.32,1390.15,8116.13,131.1083333,6.943,FALSE,1,40626.47,FALSE,41,2012,10,"B",126512
20468,10,"10/19/2012",72.71,4.449,3067.64,NA,53.6,967.02,2705.58,131.1499677,6.943,FALSE,1,44224.36,FALSE,42,2012,10,"B",126512
20550,10,"10/26/2012",70.5,4.301,9657.93,63.3,100,1925.87,834.57,131.1930968,6.943,FALSE,1,58409.83,FALSE,43,2012,10,"B",126512
20560,11,"2/5/2010",46.04,2.572,NA,NA,NA,NA,NA,214.4248812,7.368,FALSE,1,19611.13,FALSE,6,2010,2,"A",207499
20647,11,"2/12/2010",48.01,2.548,NA,NA,NA,NA,NA,214.5747916,7.368,TRUE,1,39996.04,TRUE,7,2010,2,"A",207499
20715,11,"2/19/2010",48.3,2.514,NA,NA,NA,NA,NA,214.6198868,7.368,FALSE,1,25294.18,FALSE,8,2010,2,"A",207499
20816,11,"2/26/2010",52.79,2.561,NA,NA,NA,NA,NA,214.6475127,7.368,FALSE,1,14342.11,FALSE,9,2010,2,"A",207499
20851,11,"3/5/2010",53.96,2.625,NA,NA,NA,NA,NA,214.6751386,7.368,FALSE,1,16181.87,FALSE,10,2010,3,"A",207499
20915,11,"3/12/2010",64.1,2.667,NA,NA,NA,NA,NA,214.7027646,7.368,FALSE,1,17196.89,FALSE,11,2010,3,"A",207499
21002,11,"3/19/2010",61.51,2.72,NA,NA,NA,NA,NA,214.5301219,7.368,FALSE,1,17434.44,FALSE,12,2010,3,"A",207499
21058,11,"3/26/2010",58.09,2.732,NA,NA,NA,NA,NA,214.3241011,7.368,FALSE,1,19715.75,FALSE,13,2010,3,"A",207499
21138,11,"4/2/2010",66.16,2.719,NA,NA,NA,NA,NA,214.1180803,7.343,FALSE,1,54900.47,FALSE,14,2010,4,"A",207499
21202,11,"4/9/2010",69.57,2.77,NA,NA,NA,NA,NA,213.9120595,7.343,FALSE,1,38869.15,FALSE,15,2010,4,"A",207499
21273,11,"4/16/2010",67.81,2.808,NA,NA,NA,NA,NA,213.7726889,7.343,FALSE,1,12637.95,FALSE,16,2010,4,"A",207499
21357,11,"4/23/2010",68.37,2.795,NA,NA,NA,NA,NA,213.7221852,7.343,FALSE,1,13019.65,FALSE,17,2010,4,"A",207499
21420,11,"4/30/2010",71.13,2.78,NA,NA,NA,NA,NA,213.6716815,7.343,FALSE,1,12139.25,FALSE,18,2010,4,"A",207499
21542,11,"5/7/2010",75.57,2.835,NA,NA,NA,NA,NA,213.6211778,7.343,FALSE,1,13989.57,FALSE,19,2010,5,"A",207499
21556,11,"5/14/2010",77.64,2.854,NA,NA,NA,NA,NA,213.6196139,7.343,FALSE,1,14282.45,FALSE,20,2010,5,"A",207499
21666,11,"5/21/2010",76.97,2.826,NA,NA,NA,NA,NA,213.9116886,7.343,FALSE,1,13937.52,FALSE,21,2010,5,"A",207499
21732,11,"5/28/2010",79.69,2.759,NA,NA,NA,NA,NA,214.2037634,7.343,FALSE,1,12745.94,FALSE,22,2010,5,"A",207499
21814,11,"6/4/2010",79.66,2.705,NA,NA,NA,NA,NA,214.4958382,7.343,FALSE,1,14271.87,FALSE,23,2010,6,"A",207499
21855,11,"6/11/2010",82.81,2.668,NA,NA,NA,NA,NA,214.787913,7.343,FALSE,1,13472.59,FALSE,24,2010,6,"A",207499
21904,11,"6/18/2010",84.13,2.637,NA,NA,NA,NA,NA,214.7858259,7.343,FALSE,1,13397.64,FALSE,25,2010,6,"A",207499
21986,11,"6/25/2010",84.5,2.653,NA,NA,NA,NA,NA,214.6660741,7.343,FALSE,1,12464.25,FALSE,26,2010,6,"A",207499
22064,11,"7/2/2010",83.09,2.669,NA,NA,NA,NA,NA,214.5463222,7.346,FALSE,1,12998.22,FALSE,27,2010,7,"A",207499
22140,11,"7/9/2010",83.01,2.642,NA,NA,NA,NA,NA,214.4265704,7.346,FALSE,1,13428.47,FALSE,28,2010,7,"A",207499
22184,11,"7/16/2010",84.9,2.623,NA,NA,NA,NA,NA,214.4176476,7.346,FALSE,1,14109.87,FALSE,29,2010,7,"A",207499
22251,11,"7/23/2010",84.57,2.608,NA,NA,NA,NA,NA,214.5564968,7.346,FALSE,1,13866.24,FALSE,30,2010,7,"A",207499
22324,11,"7/30/2010",83.26,2.64,NA,NA,NA,NA,NA,214.695346,7.346,FALSE,1,13168.64,FALSE,31,2010,7,"A",207499
22396,11,"8/6/2010",86.54,2.627,NA,NA,NA,NA,NA,214.8341952,7.346,FALSE,1,12631.91,FALSE,32,2010,8,"A",207499
22484,11,"8/13/2010",87.73,2.692,NA,NA,NA,NA,NA,214.9730444,7.346,FALSE,1,14765.71,FALSE,33,2010,8,"A",207499
22591,11,"8/20/2010",88.93,2.664,NA,NA,NA,NA,NA,214.9314191,7.346,FALSE,1,12132.44,FALSE,34,2010,8,"A",207499
22649,11,"8/27/2010",87.7,2.619,NA,NA,NA,NA,NA,214.8897938,7.346,FALSE,1,12150.57,FALSE,35,2010,8,"A",207499
22670,11,"9/3/2010",84.94,2.577,NA,NA,NA,NA,NA,214.8481685,7.346,FALSE,1,12879.85,FALSE,36,2010,9,"A",207499
22765,11,"9/10/2010",81.93,2.565,NA,NA,NA,NA,NA,214.8065431,7.346,TRUE,1,14611.08,TRUE,37,2010,9,"A",207499
22810,11,"9/17/2010",83.04,2.582,NA,NA,NA,NA,NA,214.8322484,7.346,FALSE,1,15278.88,FALSE,38,2010,9,"A",207499
22914,11,"9/24/2010",77.36,2.624,NA,NA,NA,NA,NA,214.9084516,7.346,FALSE,1,14635.6,FALSE,39,2010,9,"A",207499
22995,11,"10/1/2010",75.11,2.603,NA,NA,NA,NA,NA,214.9846548,7.564,FALSE,1,14359.01,FALSE,40,2010,10,"A",207499
23068,11,"10/8/2010",68.71,2.633,NA,NA,NA,NA,NA,215.060858,7.564,FALSE,1,18290.41,FALSE,41,2010,10,"A",207499
23107,11,"10/15/2010",71.46,2.72,NA,NA,NA,NA,NA,215.1293114,7.564,FALSE,1,20706.79,FALSE,42,2010,10,"A",207499
23153,11,"10/22/2010",72.6,2.725,NA,NA,NA,NA,NA,215.17839,7.564,FALSE,1,23228.43,FALSE,43,2010,10,"A",207499
23242,11,"10/29/2010",74.21,2.716,NA,NA,NA,NA,NA,215.2274686,7.564,FALSE,1,36612.45,FALSE,44,2010,10,"A",207499
23298,11,"11/5/2010",64.41,2.689,NA,NA,NA,NA,NA,215.2765472,7.564,FALSE,1,34087.46,FALSE,45,2010,11,"A",207499
23374,11,"11/12/2010",63.74,2.728,NA,NA,NA,NA,NA,215.3256258,7.564,FALSE,1,12946.08,FALSE,46,2010,11,"A",207499
23440,11,"11/19/2010",58.63,2.771,NA,NA,NA,NA,NA,215.2074519,7.564,FALSE,1,14780.82,FALSE,47,2010,11,"A",207499
23497,11,"11/26/2010",69.9,2.735,NA,NA,NA,NA,NA,215.0614025,7.564,TRUE,1,14957.34,TRUE,48,2010,11,"A",207499
23567,11,"12/3/2010",55.9,2.708,NA,NA,NA,NA,NA,214.9153531,7.564,FALSE,1,18566.34,FALSE,49,2010,12,"A",207499
23658,11,"12/10/2010",53.33,2.843,NA,NA,NA,NA,NA,214.7693037,7.564,FALSE,1,24832.92,FALSE,50,2010,12,"A",207499
23743,11,"12/17/2010",54.63,2.869,NA,NA,NA,NA,NA,214.704919,7.564,FALSE,1,39796.8,FALSE,51,2010,12,"A",207499
23818,11,"12/24/2010",59.33,2.886,NA,NA,NA,NA,NA,214.7017828,7.564,FALSE,1,43719.32,FALSE,52,2010,12,"A",207499
23883,11,"12/31/2010",55.03,2.943,NA,NA,NA,NA,NA,214.6986466,7.564,TRUE,1,13587.43,TRUE,53,2010,12,"A",207499
23913,11,"1/7/2011",54.43,2.976,NA,NA,NA,NA,NA,214.6955104,7.551,FALSE,1,10427.79,FALSE,2,2011,1,"A",207499
24037,11,"1/14/2011",45.34,2.983,NA,NA,NA,NA,NA,214.7470729,7.551,FALSE,1,12046.13,FALSE,3,2011,1,"A",207499
24078,11,"1/21/2011",51.51,3.016,NA,NA,NA,NA,NA,215.1268275,7.551,FALSE,1,13237.41,FALSE,4,2011,1,"A",207499
24127,11,"1/28/2011",51.04,3.01,NA,NA,NA,NA,NA,215.5065821,7.551,FALSE,1,13170.06,FALSE,5,2011,1,"A",207499
24194,11,"2/4/2011",47.17,2.989,NA,NA,NA,NA,NA,215.8863367,7.551,FALSE,1,17995.14,FALSE,6,2011,2,"A",207499
24262,11,"2/11/2011",44.61,3.022,NA,NA,NA,NA,NA,216.2660913,7.551,TRUE,1,28905.93,TRUE,7,2011,2,"A",207499
24326,11,"2/18/2011",61.5,3.045,NA,NA,NA,NA,NA,216.5843571,7.551,FALSE,1,35980.26,FALSE,8,2011,2,"A",207499
24396,11,"2/25/2011",68.74,3.065,NA,NA,NA,NA,NA,216.8780275,7.551,FALSE,1,11995.69,FALSE,9,2011,2,"A",207499
24495,11,"3/4/2011",66.5,3.288,NA,NA,NA,NA,NA,217.1716979,7.551,FALSE,1,12476.52,FALSE,10,2011,3,"A",207499
24542,11,"3/11/2011",63.29,3.459,NA,NA,NA,NA,NA,217.4653683,7.551,FALSE,1,13314.11,FALSE,11,2011,3,"A",207499
24619,11,"3/18/2011",70.17,3.488,NA,NA,NA,NA,NA,217.7235226,7.551,FALSE,1,13758.37,FALSE,12,2011,3,"A",207499
24705,11,"3/25/2011",73.74,3.473,NA,NA,NA,NA,NA,217.9674705,7.551,FALSE,1,13388.31,FALSE,13,2011,3,"A",207499
24748,11,"4/1/2011",69.1,3.524,NA,NA,NA,NA,NA,218.2114184,7.574,FALSE,1,15288.07,FALSE,14,2011,4,"A",207499
24832,11,"4/8/2011",73.57,3.622,NA,NA,NA,NA,NA,218.4553663,7.574,FALSE,1,17854.38,FALSE,15,2011,4,"A",207499
24901,11,"4/15/2011",76.64,3.743,NA,NA,NA,NA,NA,218.6788642,7.574,FALSE,1,20189.53,FALSE,16,2011,4,"A",207499
24956,11,"4/22/2011",78.31,3.807,NA,NA,NA,NA,NA,218.851237,7.574,FALSE,1,49498.9,FALSE,17,2011,4,"A",207499
25029,11,"4/29/2011",79.97,3.81,NA,NA,NA,NA,NA,219.0236099,7.574,FALSE,1,39329.17,FALSE,18,2011,4,"A",207499
25106,11,"5/6/2011",71.39,3.906,NA,NA,NA,NA,NA,219.1959827,7.574,FALSE,1,12699.62,FALSE,19,2011,5,"A",207499
25197,11,"5/13/2011",80.93,3.899,NA,NA,NA,NA,NA,219.3683556,7.574,FALSE,1,11751.78,FALSE,20,2011,5,"A",207499
25279,11,"5/20/2011",76.97,3.907,NA,NA,NA,NA,NA,219.127216,7.574,FALSE,1,11891.02,FALSE,21,2011,5,"A",207499
25353,11,"5/27/2011",85.61,3.786,NA,NA,NA,NA,NA,218.8860765,7.574,FALSE,1,11001.92,FALSE,22,2011,5,"A",207499
