"Store","Department","Year","Week","Sales","Type","Size"
24,1,2010,8,24879.99,"A",203819
25,1,2010,8,21305.96,"B",128107
26,1,2010,8,27534.54,"A",152513
27,1,2010,8,42607.96,"A",204184
28,1,2010,8,30763.19,"A",206302
29,1,2010,8,18411.25,"B",93638
30,1,2010,8,12321.18,"C",42988
31,1,2010,8,27499.8,"A",203750
32,1,2010,8,25515.17,"A",203007
33,1,2010,8,3359,"A",39690
34,1,2010,8,27545.97,"A",158114
35,1,2010,8,30489.08,"B",103681
36,1,2010,8,3101.57,"A",39910
37,1,2010,8,10722.08,"C",39910
38,1,2010,8,8045.28,"C",39690
39,1,2010,8,23025.91,"A",184109
40,1,2010,8,23172.75,"A",155083
41,1,2010,8,20694.24,"A",196321
42,1,2010,8,13300.99,"C",39690
43,1,2010,8,9939.45,"C",41062
44,1,2010,8,7751.11,"C",39910
45,1,2010,8,28756.53,"B",118221
1,1,2011,8,46845.87,"A",151315
2,1,2011,8,62706.27,"A",202307
3,1,2011,8,15348.06,"B",37392
4,1,2011,8,62481.47,"A",205863
5,1,2011,8,16778.51,"B",34875
6,1,2011,8,38347.74,"A",202505
7,1,2011,8,10998.01,"B",70713
8,1,2011,8,35184.13,"A",155078
9,1,2011,8,19262.71,"B",125833
10,1,2011,8,64020.62,"B",126512
11,1,2011,8,35980.26,"A",207499
12,1,2011,8,44096.3,"B",112238
13,1,2011,8,73946.67,"A",219622
14,1,2011,8,44609.33,"A",200898
15,1,2011,8,25636.93,"B",123737
16,1,2011,8,18044.16,"B",57197
17,1,2011,8,34283.02,"B",93188
18,1,2011,8,36967.91,"B",120653
19,1,2011,8,41879.89,"A",203819
20,1,2011,8,46435.62,"A",203742
21,1,2011,8,34903.64,"B",140167
22,1,2011,8,34858.95,"B",119557
23,1,2011,8,41773.63,"B",114533
24,1,2011,8,34417.38,"A",203819
25,1,2011,8,27129.13,"B",128107
26,1,2011,8,26545.1,"A",152513
27,1,2011,8,56420.58,"A",204184
28,1,2011,8,46498.95,"A",206302
29,1,2011,8,24514.63,"B",93638
30,1,2011,8,14095.31,"C",42988
31,1,2011,8,37067.47,"A",203750
32,1,2011,8,37409.7,"A",203007
33,1,2011,8,5420.86,"A",39690
34,1,2011,8,38931.55,"A",158114
35,1,2011,8,25786.64,"B",103681
36,1,2011,8,5045.54,"A",39910
37,1,2011,8,15888.9,"C",39910
38,1,2011,8,8645.34,"C",39690
39,1,2011,8,40794.91,"A",184109
40,1,2011,8,27774.81,"A",155083
41,1,2011,8,29118.62,"A",196321
42,1,2011,8,14225.85,"C",39690
43,1,2011,8,16630.05,"C",41062
44,1,2011,8,8378.06,"C",39910
45,1,2011,8,35065.76,"B",118221
1,1,2012,8,20124.22,"A",151315
2,1,2012,8,25613.67,"A",202307
3,1,2012,8,7714.8,"B",37392
4,1,2012,8,31670.04,"A",205863
5,1,2012,8,8987.21,"B",34875
6,1,2012,8,19071.58,"A",202505
7,1,2012,8,9400.83,"B",70713
8,1,2012,8,13457.69,"A",155078
9,1,2012,8,10386.62,"B",125833
10,1,2012,8,28751.57,"B",126512
11,1,2012,8,15972.38,"A",207499
12,1,2012,8,14947.04,"B",112238
13,1,2012,8,34801.18,"A",219622
14,1,2012,8,18695.04,"A",200898
15,1,2012,8,10440.47,"B",123737
16,1,2012,8,9647.56,"B",57197
17,1,2012,8,19247.4,"B",93188
18,1,2012,8,15887.22,"B",120653
19,1,2012,8,19223.44,"A",203819
20,1,2012,8,30923.76,"A",203742
21,1,2012,8,13412.88,"B",140167
22,1,2012,8,14289.65,"B",119557
23,1,2012,8,24955.6,"B",114533
24,1,2012,8,15138.1,"A",203819
25,1,2012,8,14726.22,"B",128107
26,1,2012,8,15414.79,"A",152513
27,1,2012,8,24509.33,"A",204184
28,1,2012,8,18278.04,"A",206302
29,1,2012,8,11089.96,"B",93638
30,1,2012,8,7632.24,"C",42988
31,1,2012,8,15231.6,"A",203750
32,1,2012,8,19507.68,"A",203007
33,1,2012,8,2624.07,"A",39690
34,1,2012,8,19324.93,"A",158114
35,1,2012,8,11729.58,"B",103681
36,1,2012,8,2340.59,"A",39910
37,1,2012,8,9958.27,"C",39910
38,1,2012,8,7618.39,"C",39690
39,1,2012,8,17962.03,"A",184109
40,1,2012,8,15638.14,"A",155083
41,1,2012,8,19516.63,"A",196321
42,1,2012,8,9474.35,"C",39690
43,1,2012,8,5847.43,"C",41062
44,1,2012,8,7360.36,"C",39910
45,1,2012,8,14985.9,"B",118221
1,1,2010,9,19403.54,"A",151315
2,1,2010,9,25962.32,"A",202307
3,1,2010,9,4992,"B",37392
4,1,2010,9,30107.54,"A",205863
5,1,2010,9,7168.41,"B",34875
6,1,2010,9,19896.08,"A",202505
7,1,2010,9,8602.73,"B",70713
8,1,2010,9,11722.71,"A",155078
9,1,2010,9,10530.98,"B",125833
10,1,2010,9,33601.22,"B",126512
11,1,2010,9,14342.11,"A",207499
12,1,2010,9,14942.21,"B",112238
13,1,2010,9,31574.04,"A",219622
14,1,2010,9,21433.52,"A",200898
15,1,2010,9,9236.15,"B",123737
16,1,2010,9,11182.72,"B",57197
17,1,2010,9,16343.01,"B",93188
18,1,2010,9,16951.62,"B",120653
19,1,2010,9,15770.97,"A",203819
20,1,2010,9,36805.42,"A",203742
21,1,2010,9,12887.75,"B",140167
22,1,2010,9,14843.93,"B",119557
23,1,2010,9,23033.73,"B",114533
24,1,2010,9,12892.24,"A",203819
25,1,2010,9,16994.59,"B",128107
26,1,2010,9,19051.04,"A",152513
27,1,2010,9,17493.55,"A",204184
28,1,2010,9,21378.38,"A",206302
29,1,2010,9,11489.09,"B",93638
30,1,2010,9,10099.28,"C",42988
31,1,2010,9,14869.9,"A",203750
32,1,2010,9,18008.32,"A",203007
33,1,2010,9,1048.7,"A",39690
34,1,2010,9,15768,"A",158114
35,1,2010,9,16313.76,"B",103681
36,1,2010,9,1451.39,"A",39910
37,1,2010,9,9256.03,"C",39910
38,1,2010,9,5951.54,"C",39690
39,1,2010,9,14011.39,"A",184109
40,1,2010,9,14728.82,"A",155083
41,1,2010,9,12816.16,"A",196321
42,1,2010,9,9303.34,"C",39690
43,1,2010,9,6460.56,"C",41062
44,1,2010,9,6014.71,"C",39910
45,1,2010,9,14656.08,"B",118221
1,1,2011,9,19363.83,"A",151315
2,1,2011,9,22631.87,"A",202307
3,1,2011,9,4896.15,"B",37392
4,1,2011,9,26289.28,"A",205863
5,1,2011,9,9676.42,"B",34875
6,1,2011,9,16088.17,"A",202505
7,1,2011,9,8532.36,"B",70713
8,1,2011,9,12309.14,"A",155078
9,1,2011,9,8805.35,"B",125833
10,1,2011,9,27273.94,"B",126512
11,1,2011,9,11995.69,"A",207499
12,1,2011,9,13261.69,"B",112238
13,1,2011,9,29638.91,"A",219622
14,1,2011,9,17612.3,"A",200898
15,1,2011,9,9484.7,"B",123737
16,1,2011,9,9512.1,"B",57197
17,1,2011,9,16623.52,"B",93188
18,1,2011,9,14607.72,"B",120653
19,1,2011,9,13501.31,"A",203819
20,1,2011,9,26356.65,"A",203742
21,1,2011,9,11421.42,"B",140167
22,1,2011,9,13444.12,"B",119557
23,1,2011,9,21667.28,"B",114533
24,1,2011,9,13713.65,"A",203819
25,1,2011,9,14392.59,"B",128107
26,1,2011,9,13496.03,"A",152513
27,1,2011,9,21422.56,"A",204184
28,1,2011,9,14803.35,"A",206302
29,1,2011,9,11565.6,"B",93638
30,1,2011,9,8750.24,"C",42988
31,1,2011,9,13681.59,"A",203750
32,1,2011,9,16729.66,"A",203007
33,1,2011,9,1890.92,"A",39690
34,1,2011,9,15232.59,"A",158114
35,1,2011,9,12634.31,"B",103681
36,1,2011,9,2103.4,"A",39910
37,1,2011,9,10383.54,"C",39910
38,1,2011,9,5208.86,"C",39690
39,1,2011,9,14072.17,"A",184109
40,1,2011,9,13941.43,"A",155083
41,1,2011,9,15422.61,"A",196321
42,1,2011,9,9109.41,"C",39690
43,1,2011,9,6078.3,"C",41062
44,1,2011,9,5932.87,"C",39910
45,1,2011,9,13886.57,"B",118221
1,1,2012,9,20113.03,"A",151315
2,1,2012,9,25556.15,"A",202307
3,1,2012,9,8067.85,"B",37392
4,1,2012,9,32036.11,"A",205863
5,1,2012,9,9930.02,"B",34875
6,1,2012,9,19348.99,"A",202505
7,1,2012,9,9415.61,"B",70713
8,1,2012,9,12947.8,"A",155078
9,1,2012,9,11109.17,"B",125833
10,1,2012,9,30525.88,"B",126512
11,1,2012,9,16220,"A",207499
12,1,2012,9,14833.27,"B",112238
13,1,2012,9,35447.56,"A",219622
14,1,2012,9,21384.35,"A",200898
15,1,2012,9,10260.97,"B",123737
16,1,2012,9,9365.43,"B",57197
17,1,2012,9,19691.04,"B",93188
18,1,2012,9,15199.55,"B",120653
19,1,2012,9,18431.08,"A",203819
20,1,2012,9,32179.15,"A",203742
21,1,2012,9,12803.97,"B",140167
22,1,2012,9,17278.26,"B",119557
23,1,2012,9,25420.5,"B",114533
24,1,2012,9,14308.34,"A",203819
25,1,2012,9,15644.27,"B",128107
26,1,2012,9,14976.57,"A",152513
27,1,2012,9,22612.95,"A",204184
28,1,2012,9,21338.14,"A",206302
29,1,2012,9,11892.99,"B",93638
30,1,2012,9,8488.32,"C",42988
31,1,2012,9,14793.68,"A",203750
32,1,2012,9,21831.73,"A",203007
33,1,2012,9,2956.09,"A",39690
34,1,2012,9,19205.77,"A",158114
35,1,2012,9,13089.05,"B",103681
36,1,2012,9,2339.13,"A",39910
37,1,2012,9,10277.86,"C",39910
38,1,2012,9,7685.86,"C",39690
39,1,2012,9,18097.64,"A",184109
40,1,2012,9,16905.48,"A",155083
41,1,2012,9,20925.27,"A",196321
42,1,2012,9,10021.73,"C",39690
43,1,2012,9,70912.01,"C",41062
44,1,2012,9,7552.19,"C",39910
45,1,2012,9,15913.58,"B",118221
1,1,2010,10,21827.9,"A",151315
2,1,2010,10,27372.05,"A",202307
3,1,2010,10,5172.73,"B",37392
4,1,2010,10,31580.69,"A",205863
5,1,2010,10,8344.13,"B",34875
6,1,2010,10,22839.36,"A",202505
7,1,2010,10,9541.12,"B",70713
8,1,2010,10,12979.74,"A",155078
9,1,2010,10,10438.47,"B",125833
10,1,2010,10,36572.44,"B",126512
11,1,2010,10,16181.87,"A",207499
12,1,2010,10,17098.49,"B",112238
13,1,2010,10,34505.07,"A",219622
14,1,2010,10,26460.12,"A",200898
15,1,2010,10,10900.64,"B",123737
16,1,2010,10,10996.97,"B",57197
17,1,2010,10,17728.27,"B",93188
18,1,2010,10,19966.98,"B",120653
19,1,2010,10,18293.7,"A",203819
20,1,2010,10,41206.78,"A",203742
21,1,2010,10,11969.74,"B",140167
22,1,2010,10,19011.63,"B",119557
23,1,2010,10,29662.3,"B",114533
24,1,2010,10,17968.64,"A",203819
25,1,2010,10,19323.31,"B",128107
26,1,2010,10,21547.63,"A",152513
27,1,2010,10,17758.17,"A",204184
28,1,2010,10,21078.92,"A",206302
29,1,2010,10,14805.98,"B",93638
30,1,2010,10,9719.9,"C",42988
31,1,2010,10,15084.71,"A",203750
32,1,2010,10,19313.36,"A",203007
33,1,2010,10,1196.24,"A",39690
34,1,2010,10,17335.02,"A",158114
35,1,2010,10,20670.93,"B",103681
36,1,2010,10,1510.25,"A",39910
37,1,2010,10,9766.32,"C",39910
38,1,2010,10,6485.19,"C",39690
39,1,2010,10,14875.08,"A",184109
40,1,2010,10,18494.41,"A",155083
41,1,2010,10,15154.51,"A",196321
42,1,2010,10,10244.26,"C",39690
43,1,2010,10,6939.08,"C",41062
44,1,2010,10,6120.6,"C",39910
45,1,2010,10,16608.87,"B",118221
1,1,2011,10,20327.61,"A",151315
2,1,2011,10,25562.33,"A",202307
3,1,2011,10,6673.83,"B",37392
4,1,2011,10,26562.46,"A",205863
5,1,2011,10,8743.51,"B",34875
6,1,2011,10,16806.47,"A",202505
7,1,2011,10,8563.14,"B",70713
8,1,2011,10,13304.63,"A",155078
9,1,2011,10,9177.05,"B",125833
10,1,2011,10,30345.61,"B",126512
11,1,2011,10,12476.52,"A",207499
12,1,2011,10,15065.62,"B",112238
13,1,2011,10,29354.57,"A",219622
14,1,2011,10,20609.28,"A",200898
15,1,2011,10,12030.55,"B",123737
16,1,2011,10,10052.68,"B",57197
17,1,2011,10,17424.63,"B",93188
18,1,2011,10,16434.97,"B",120653
19,1,2011,10,16018.72,"A",203819
20,1,2011,10,33533.5,"A",203742
21,1,2011,10,13035.95,"B",140167
22,1,2011,10,14710.69,"B",119557
23,1,2011,10,24331.71,"B",114533
24,1,2011,10,13840.65,"A",203819
25,1,2011,10,17386.22,"B",128107
26,1,2011,10,16173.97,"A",152513
27,1,2011,10,21337.13,"A",204184
28,1,2011,10,20265.94,"A",206302
29,1,2011,10,13355.19,"B",93638
30,1,2011,10,9437.01,"C",42988
31,1,2011,10,15005.69,"A",203750
32,1,2011,10,17927.64,"A",203007
33,1,2011,10,2209,"A",39690
34,1,2011,10,17440.57,"A",158114
35,1,2011,10,14932.06,"B",103681
36,1,2011,10,2194.02,"A",39910
37,1,2011,10,9928.79,"C",39910
38,1,2011,10,6635.16,"C",39690
39,1,2011,10,14677.98,"A",184109
40,1,2011,10,16201.53,"A",155083
41,1,2011,10,18621.77,"A",196321
42,1,2011,10,9319.25,"C",39690
43,1,2011,10,6446.77,"C",41062
44,1,2011,10,6829.47,"C",39910
45,1,2011,10,12742.8,"B",118221
1,1,2012,10,21140.07,"A",151315
2,1,2012,10,26173.93,"A",202307
3,1,2012,10,8192.77,"B",37392
4,1,2012,10,31564.55,"A",205863
5,1,2012,10,9739.46,"B",34875
6,1,2012,10,20928.25,"A",202505
7,1,2012,10,10755.03,"B",70713
8,1,2012,10,13196.45,"A",155078
9,1,2012,10,11204.72,"B",125833
10,1,2012,10,33728.46,"B",126512
11,1,2012,10,18075.46,"A",207499
12,1,2012,10,15014.24,"B",112238
13,1,2012,10,40317.99,"A",219622
14,1,2012,10,26241.22,"A",200898
15,1,2012,10,11330.47,"B",123737
16,1,2012,10,9840.69,"B",57197
17,1,2012,10,20823.72,"B",93188
18,1,2012,10,16925.21,"B",120653
19,1,2012,10,19703,"A",203819
20,1,2012,10,39741.25,"A",203742
21,1,2012,10,14613.51,"B",140167
22,1,2012,10,20304.6,"B",119557
23,1,2012,10,28250.82,"B",114533
24,1,2012,10,17150.85,"A",203819
25,1,2012,10,17649,"B",128107
26,1,2012,10,16531.33,"A",152513
27,1,2012,10,25299.08,"A",204184
28,1,2012,10,24649.89,"A",206302
29,1,2012,10,13698.04,"B",93638
30,1,2012,10,8901.24,"C",42988
31,1,2012,10,16344.71,"A",203750
32,1,2012,10,21629.2,"A",203007
33,1,2012,10,3396.68,"A",39690
34,1,2012,10,19790.55,"A",158114
35,1,2012,10,14983.37,"B",103681
36,1,2012,10,2259.52,"A",39910
37,1,2012,10,10071.28,"C",39910
38,1,2012,10,9610.42,"C",39690
39,1,2012,10,20035.56,"A",184109
40,1,2012,10,17535.19,"A",155083
41,1,2012,10,21938.83,"A",196321
42,1,2012,10,10586.43,"C",39690
43,1,2012,10,6855.45,"C",41062
44,1,2012,10,8060.55,"C",39910
45,1,2012,10,15775.75,"B",118221
1,1,2010,11,21043.39,"A",151315
2,1,2010,11,28660.87,"A",202307
3,1,2010,11,5540.28,"B",37392
4,1,2010,11,29452.49,"A",205863
5,1,2010,11,7531.45,"B",34875
6,1,2010,11,24071.96,"A",202505
7,1,2010,11,9538.7,"B",70713
8,1,2010,11,12305.83,"A",155078
9,1,2010,11,11004.74,"B",125833
10,1,2010,11,36380.7,"B",126512
11,1,2010,11,17196.89,"A",207499
12,1,2010,11,15535.51,"B",112238
13,1,2010,11,41709.47,"A",219622
14,1,2010,11,32663.77,"A",200898
15,1,2010,11,11113.97,"B",123737
16,1,2010,11,11749.3,"B",57197
17,1,2010,11,16670.61,"B",93188
18,1,2010,11,20363.22,"B",120653
19,1,2010,11,20528.74,"A",203819
20,1,2010,11,47291.77,"A",203742
21,1,2010,11,13856.38,"B",140167
22,1,2010,11,21126.03,"B",119557
23,1,2010,11,33445.02,"B",114533
24,1,2010,11,17670.43,"A",203819
25,1,2010,11,19216.51,"B",128107
26,1,2010,11,20613.23,"A",152513
27,1,2010,11,27657.02,"A",204184
28,1,2010,11,17840.95,"A",206302
29,1,2010,11,14110.56,"B",93638
30,1,2010,11,10560.49,"C",42988
31,1,2010,11,16365.6,"A",203750
32,1,2010,11,21152.19,"A",203007
33,1,2010,11,1288.4,"A",39690
34,1,2010,11,17034.09,"A",158114
35,1,2010,11,19854.36,"B",103681
36,1,2010,11,1821.07,"A",39910
37,1,2010,11,9574.95,"C",39910
38,1,2010,11,6659.07,"C",39690
39,1,2010,11,16830.74,"A",184109
40,1,2010,11,17878.59,"A",155083
41,1,2010,11,16860.66,"A",196321
42,1,2010,11,10982.32,"C",39690
43,1,2010,11,7281.64,"C",41062
44,1,2010,11,6231.58,"C",39910
45,1,2010,11,17621.39,"B",118221
1,1,2011,11,21280.4,"A",151315
2,1,2011,11,26025.39,"A",202307
3,1,2011,11,6440.67,"B",37392
4,1,2011,11,31284.95,"A",205863
5,1,2011,11,8702.11,"B",34875
6,1,2011,11,18631.32,"A",202505
7,1,2011,11,8719.24,"B",70713
8,1,2011,11,13454.88,"A",155078
9,1,2011,11,9588.53,"B",125833
10,1,2011,11,29924.64,"B",126512
11,1,2011,11,13314.11,"A",207499
12,1,2011,11,14361.21,"B",112238
13,1,2011,11,35904.82,"A",219622
14,1,2011,11,22614.46,"A",200898
15,1,2011,11,11422.76,"B",123737
16,1,2011,11,10654.86,"B",57197
17,1,2011,11,18073.43,"B",93188
18,1,2011,11,18299.55,"B",120653
19,1,2011,11,17550.79,"A",203819
20,1,2011,11,35287.24,"A",203742
21,1,2011,11,13408.91,"B",140167
22,1,2011,11,14707.18,"B",119557
23,1,2011,11,21008.97,"B",114533
24,1,2011,11,15131.6,"A",203819
25,1,2011,11,16041.87,"B",128107
26,1,2011,11,15488.99,"A",152513
27,1,2011,11,23769.89,"A",204184
28,1,2011,11,17793,"A",206302
29,1,2011,11,12985.94,"B",93638
30,1,2011,11,8513,"C",42988
31,1,2011,11,15406.53,"A",203750
32,1,2011,11,20839.27,"A",203007
33,1,2011,11,2509.36,"A",39690
34,1,2011,11,17314.76,"A",158114
35,1,2011,11,14442.5,"B",103681
36,1,2011,11,2370.31,"A",39910
37,1,2011,11,9874.56,"C",39910
38,1,2011,11,6305.6,"C",39690
39,1,2011,11,14947.34,"A",184109
40,1,2011,11,15207,"A",155083
41,1,2011,11,18826.54,"A",196321
42,1,2011,11,9261.21,"C",39690
43,1,2011,11,6554.22,"C",41062
44,1,2011,11,7190.59,"C",39910
45,1,2011,11,12294.99,"B",118221
1,1,2012,11,22366.88,"A",151315
2,1,2012,11,27320.08,"A",202307
3,1,2012,11,7613.23,"B",37392
4,1,2012,11,34859.57,"A",205863
5,1,2012,11,10612.87,"B",34875
6,1,2012,11,25000.06,"A",202505
7,1,2012,11,11532.05,"B",70713
8,1,2012,11,12939.55,"A",155078
9,1,2012,11,11093.07,"B",125833
10,1,2012,11,34745.1,"B",126512
11,1,2012,11,19199.51,"A",207499
12,1,2012,11,17827.64,"B",112238
13,1,2012,11,50586.96,"A",219622
14,1,2012,11,31485.49,"A",200898
15,1,2012,11,12137.27,"B",123737
16,1,2012,11,10897.38,"B",57197
17,1,2012,11,28341.6,"B",93188
18,1,2012,11,17428.44,"B",120653
19,1,2012,11,19903.53,"A",203819
20,1,2012,11,42525.59,"A",203742
21,1,2012,11,13928.71,"B",140167
22,1,2012,11,23568.82,"B",119557
23,1,2012,11,29453.96,"B",114533
24,1,2012,11,16507.27,"A",203819
25,1,2012,11,21162.08,"B",128107
26,1,2012,11,17737.41,"A",152513
27,1,2012,11,28434.95,"A",204184
28,1,2012,11,19993.88,"A",206302
29,1,2012,11,14332.2,"B",93638
30,1,2012,11,8903.59,"C",42988
31,1,2012,11,17397.16,"A",203750
32,1,2012,11,21657.46,"A",203007
33,1,2012,11,2992.22,"A",39690
34,1,2012,11,20732.67,"A",158114
35,1,2012,11,14458.32,"B",103681
36,1,2012,11,2701.77,"A",39910
37,1,2012,11,8722.29,"C",39910
38,1,2012,11,9013.91,"C",39690
39,1,2012,11,20516.76,"A",184109
40,1,2012,11,18792.84,"A",155083
41,1,2012,11,23455.85,"A",196321
42,1,2012,11,11742.96,"C",39690
43,1,2012,11,7932.81,"C",41062
44,1,2012,11,8382.5,"C",39910
45,1,2012,11,18776.86,"B",118221
1,1,2010,12,22136.64,"A",151315
2,1,2010,12,28446.92,"A",202307
3,1,2010,12,5118.12,"B",37392
4,1,2010,12,30853.27,"A",205863
5,1,2010,12,8719.27,"B",34875
6,1,2010,12,26866.9,"A",202505
7,1,2010,12,11725.85,"B",70713
8,1,2010,12,12520.3,"A",155078
9,1,2010,12,9813.87,"B",125833
10,1,2010,12,38252.33,"B",126512
11,1,2010,12,17434.44,"A",207499
12,1,2010,12,15038.34,"B",112238
13,1,2010,12,49711.13,"A",219622
14,1,2010,12,38671.81,"A",200898
15,1,2010,12,11997.09,"B",123737
16,1,2010,12,13692.46,"B",57197
17,1,2010,12,18413.71,"B",93188
18,1,2010,12,21332.16,"B",120653
19,1,2010,12,20857.82,"A",203819
20,1,2010,12,52993,"A",203742
21,1,2010,12,13768.83,"B",140167
22,1,2010,12,23574.08,"B",119557
23,1,2010,12,32835.67,"B",114533
24,1,2010,12,19014.6,"A",203819
25,1,2010,12,20786.77,"B",128107
26,1,2010,12,20732.08,"A",152513
27,1,2010,12,28397.34,"A",204184
28,1,2010,12,17976.97,"A",206302
29,1,2010,12,16871.82,"B",93638
30,1,2010,12,9771.21,"C",42988
31,1,2010,12,16110.52,"A",203750
32,1,2010,12,20833.12,"A",203007
33,1,2010,12,1123.05,"A",39690
34,1,2010,12,16051.67,"A",158114
35,1,2010,12,20871.75,"B",103681
36,1,2010,12,1494.74,"A",39910
37,1,2010,12,9067.36,"C",39910
38,1,2010,12,6269,"C",39690
39,1,2010,12,18102.47,"A",184109
40,1,2010,12,18196.17,"A",155083
41,1,2010,12,16921.26,"A",196321
42,1,2010,12,10521.52,"C",39690
43,1,2010,12,7319.59,"C",41062
44,1,2010,12,6547.11,"C",39910
45,1,2010,12,18932.34,"B",118221
1,1,2011,12,20334.23,"A",151315
2,1,2011,12,25405.55,"A",202307
3,1,2011,12,5850.92,"B",37392
4,1,2011,12,32981.01,"A",205863
5,1,2011,12,8615.19,"B",34875
6,1,2011,12,20208.62,"A",202505
7,1,2011,12,9231.7,"B",70713
8,1,2011,12,13328.59,"A",155078
9,1,2011,12,9387.59,"B",125833
10,1,2011,12,30524.73,"B",126512
11,1,2011,12,13758.37,"A",207499
12,1,2011,12,14205.71,"B",112238
13,1,2011,12,38123.39,"A",219622
14,1,2011,12,26434.95,"A",200898
15,1,2011,12,11930.72,"B",123737
16,1,2011,12,11404.01,"B",57197
17,1,2011,12,18682.78,"B",93188
18,1,2011,12,17197.32,"B",120653
19,1,2011,12,15666.34,"A",203819
20,1,2011,12,37763.73,"A",203742
21,1,2011,12,13161,"B",140167
22,1,2011,12,18694.93,"B",119557
23,1,2011,12,24772.35,"B",114533
24,1,2011,12,14831.58,"A",203819
25,1,2011,12,16933.55,"B",128107
26,1,2011,12,16308.78,"A",152513
27,1,2011,12,24222.59,"A",204184
28,1,2011,12,16573.79,"A",206302
29,1,2011,12,12801.66,"B",93638
30,1,2011,12,9607.86,"C",42988
31,1,2011,12,15502.68,"A",203750
32,1,2011,12,19961.4,"A",203007
33,1,2011,12,2548.55,"A",39690
34,1,2011,12,19529.12,"A",158114
35,1,2011,12,13352.23,"B",103681
36,1,2011,12,2420.25,"A",39910
37,1,2011,12,8708.26,"C",39910
38,1,2011,12,5528.5,"C",39690
39,1,2011,12,14853.55,"A",184109
40,1,2011,12,16400.52,"A",155083
41,1,2011,12,17802.66,"A",196321
42,1,2011,12,9568.66,"C",39690
43,1,2011,12,6214.84,"C",41062
44,1,2011,12,7421.99,"C",39910
45,1,2011,12,14587.49,"B",118221
1,1,2012,12,22107.7,"A",151315
2,1,2012,12,29868.82,"A",202307
3,1,2012,12,9390.09,"B",37392
4,1,2012,12,37148.64,"A",205863
5,1,2012,12,11845.17,"B",34875
6,1,2012,12,25688.05,"A",202505
7,1,2012,12,10937.37,"B",70713
8,1,2012,12,14457.19,"A",155078
9,1,2012,12,11993.86,"B",125833
10,1,2012,12,38656.88,"B",126512
11,1,2012,12,20079.16,"A",207499
12,1,2012,12,16119.84,"B",112238
13,1,2012,12,53886.04,"A",219622
14,1,2012,12,36999.06,"A",200898
15,1,2012,12,14334.41,"B",123737
16,1,2012,12,10428.73,"B",57197
17,1,2012,12,30693.06,"B",93188
18,1,2012,12,20747.5,"B",120653
19,1,2012,12,22887.26,"A",203819
20,1,2012,12,43986.9,"A",203742
21,1,2012,12,15362.3,"B",140167
22,1,2012,12,27862.96,"B",119557
23,1,2012,12,33122.93,"B",114533
24,1,2012,12,18391.12,"A",203819
25,1,2012,12,23631.08,"B",128107
26,1,2012,12,17377.57,"A",152513
27,1,2012,12,30708.12,"A",204184
28,1,2012,12,19260.19,"A",206302
29,1,2012,12,16013.81,"B",93638
30,1,2012,12,9579.42,"C",42988
31,1,2012,12,18306.55,"A",203750
32,1,2012,12,21955.95,"A",203007
33,1,2012,12,3081.77,"A",39690
34,1,2012,12,18539.64,"A",158114
35,1,2012,12,14114.56,"B",103681
36,1,2012,12,2753.6,"A",39910
37,1,2012,12,11748.6,"C",39910
38,1,2012,12,8176.6,"C",39690
39,1,2012,12,23136.02,"A",184109
40,1,2012,12,18320.29,"A",155083
41,1,2012,12,24842.6,"A",196321
42,1,2012,12,10930.72,"C",39690
43,1,2012,12,6520.03,"C",41062
44,1,2012,12,8152.21,"C",39910
45,1,2012,12,20051.52,"B",118221
1,1,2010,13,26229.21,"A",151315
2,1,2010,13,32213.99,"A",202307
3,1,2010,13,6620.12,"B",37392
4,1,2010,13,33401.19,"A",205863
5,1,2010,13,9945.67,"B",34875
6,1,2010,13,28291.37,"A",202505
7,1,2010,13,11452.69,"B",70713
8,1,2010,13,15764.25,"A",155078
9,1,2010,13,11402.28,"B",125833
10,1,2010,13,51956.73,"B",126512
11,1,2010,13,19715.75,"A",207499
12,1,2010,13,17477.41,"B",112238
13,1,2010,13,60176.08,"A",219622
14,1,2010,13,52458.18,"A",200898
15,1,2010,13,17250.52,"B",123737
16,1,2010,13,13304.21,"B",57197
17,1,2010,13,28369.9,"B",93188
18,1,2010,13,29407.82,"B",120653
19,1,2010,13,31624.16,"A",203819
20,1,2010,13,61598.76,"A",203742
21,1,2010,13,16156.06,"B",140167
22,1,2010,13,34691.94,"B",119557
23,1,2010,13,42763.12,"B",114533
24,1,2010,13,23700.36,"A",203819
25,1,2010,13,27648.75,"B",128107
26,1,2010,13,22818.92,"A",152513
27,1,2010,13,42544.71,"A",204184
28,1,2010,13,22356.19,"A",206302
29,1,2010,13,20522.53,"B",93638
30,1,2010,13,11678.69,"C",42988
31,1,2010,13,16990.95,"A",203750
32,1,2010,13,24200.55,"A",203007
33,1,2010,13,1077.68,"A",39690
34,1,2010,13,18604.09,"A",158114
35,1,2010,13,24925.29,"B",103681
36,1,2010,13,1664.27,"A",39910
37,1,2010,13,10584.22,"C",39910
38,1,2010,13,6535.76,"C",39690
39,1,2010,13,23789.42,"A",184109
40,1,2010,13,20505.33,"A",155083
41,1,2010,13,22552.51,"A",196321
42,1,2010,13,10681.01,"C",39690
43,1,2010,13,6552.64,"C",41062
44,1,2010,13,7908.38,"C",39910
45,1,2010,13,25610.76,"B",118221
1,1,2011,13,20881.1,"A",151315
2,1,2011,13,23880.58,"A",202307
3,1,2011,13,6692.63,"B",37392
